No Break Eaton 9PX3000RT Doble Conversión en Línea, 2.700W, 3.000VA, Entrada 100V - 144V, Salida 100V - 125V, 7 Salidas ;;53,039.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;5;9103-80160
No Break Hikvision DS-UPS3000-X Línea Interactiva, 1.800W, 3.000VA, Entrada 85V - 132V, Salida 102V - 150V, 6 Salidas ;;5,389.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;185;DS-UPS3000-X
No Break LinkedPRO LP800LCD Línea Interactiva, 480W, 800VA, Entrada 110V - 120V, Salida 120V, 5 Salidas ;;1,839.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;99;LP800LCD
No Break Linkedpro LP1KOLT, 900W, 1000VA, Salida 120V, 6 Contactos;;6,229.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;45;LP1KOLT
No Break CyberPower CP1000AVRLCDA Línea Interactiva, 600W, 1.000VA, Entrada 90V - 120V, Salida 90V - 120V, 9 Salidas ;;3,659.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;1203;CP1000AVRLCDA
No Break Vertiv GXT5 Doble Conversión en Línea, 1.350W, 1.500VA, Entrada 102V - 150V, Salida 100V - 125V, 6 Salidas ;;42,539.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;1;GXT5LI-1500LVRT2UXL
No Break Dahua DH-PFM350-360-A Linea Iteractiva, 360W, 600VA, Entrada 110 - 120V, Salida 110 - 120V;;809.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;441;DH-PFM350-360-A
No Break Smartbitt SBOL1KRT-1, 1000 VA, Entrada 150 VA, Salida 1000 VA;;10,929.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;1;SBOL1KRT-1
No Break CyberPower CP1500PFCRM2U, 1000W, 1500VA, Entrada 88 - 144V, Salida 120V, 8 Contactos;;9,279.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;24;CP1500PFCRM2U
No Break DataShield KS800PRO Línea en Espera, 480W, 800VA, Entrada 90V - 150V, Salida 120V, 6 Salidas ;;1,619.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;99;KS800PRO
No Break CyberPower OLS6KERT5U, 6000W, 6KVA, Entrada 110V, Salida 300V;;45,609.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;3;OLS6KERT5U-NEMA
No Break Vertiv GXT5-3KL630RT2UXL Doble Conversión en Línea, 3.000W, 3.000VA, Entrada 208V - 280V, Salida 208V, 4 Salidas ;;22,649.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;26;GXT5-3KL630RT2UXL
No Break CyberPower HSTP3T10K100P5M Doble Conversión en Línea, 10kW, 10kVA, Entrada 120V - 260V, Salida 120V - 220V, Bloque de Terminales ― Requiere Instalación por Parte de la Marca para hacer Válida la Garantía;;158,339.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;HSTP3T10K100P5M
No Break Ablerex AB-ES1000 Línea Interactiva, 500W, 1.000VA, Entrada 120V - 145V, Salida 110V - 120V, 6 Salidas ;;1,009.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;24;AB-ES1000
No Break Ablerex AB-DPU-30 en Línea, 24W, Entrada 12V, Salida 9 - 12V;;377.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;38;AB-DPU-30
No Break Ablerex AB-ARPLUS1000 en Línea, 900W, 1000VA, Entrada 50 - 150V, Salida 100 - 127V;;6,999.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;5;AB-ARPLUS1000
No Break Ablerex AB-ARPLUS3000 en Línea, 2700W, 3000VA, Entrada 120V, 8 Contactos;;11,859.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;AB-ARPLUS3000
No Break Ablerex AB-ARPLUS2000 en Línea, 1800W, 2000VA, Entrada 50 - 150V, Salida 100 - 127V, 8 Contactos;;9,419.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;AB-ARPLUS2000
No Break Ablerex AB-ARPLUSRT3000 en Línea, 2700W, 3000VA, Entrada 50 - 120V, 8 Contactos;;23,569.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;1;AB-ARPLUSRT3000
No Break Vica Gamma 1K Doble Conversión en Línea, 900W, 1.000VA, Entrada 60V - 145V, Salida 110V - 127V, 3 Salidas ;;9,399.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;3;GAMMA 1K
No Break Vica S900 Doble Conversión en Línea, 550W, 900VA, Entrada 81V - 147V, Salida 108V - 132V, 6 Salidas ;;2,289.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;188;S900
No Break CDP R-UPR1008, 500W, 1000VA, 8 Contactos, Entrada 80-145V, Salida 120V;;1,999.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;852;R-UPR 1008
No Break Tripp Lite by Eaton SMART1500PSGLCD Línea Interactiva, 900W, 1500VA, 10 Contactos;;5,869.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;12;SMART1500PSGLCD
No Break Barracuda SR-750i Línea Interactiva, 375W, 750VA, Entrada 120-140V, Salida 120V, 6 Contactos;;979.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;10;SR-750i
No Break Vertiv Liebert GXT MT+ Doble Conversión en Línea, 2.700W, 3.000VA, Entrada 55V - 150V, Salida 110V - 127V, 7 Salidas ;;14,029.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;41;GXT-3000MTPLUS120
No Break Gamer Tripp Lite by Eaton SMART1200PSGLCD Línea Interactiva, 750W, 1200VA, Entrada 120V, Salida 120V, 10 Contactos;;6,349.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;94;SMART1200PSGLCD
No Break CDP UPO11-3 RT,  2700W, 3000VA, Entrada 60 - 144V, Salida 100 - 127V, 8 Contactos;;22,179.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;UPO11-3 RT
No Break con Regulador Integrado Vica S900, 550W, 900VA, Entrada 90-144V, Salida 120V, 6 Contactos;;2,409.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;11;S900BLK
No Break Gamer Tripp Lite by Eaton SMART1000PSGLCD Línea Interactiva, 600W, 1000VA, Entrada 120V, Salida 120V, 8 Contactos;;4,709.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;58;SMART1000PSGLCD
No Break Barracuda SR-950 UPS, 390W, 900VA, Entrada 120 - 140V, Salida 120V, 6 Contactos;;1,289.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;101;SR-950
No Break Barracuda SR-600, 240W, 600VA, 140V, 6 Contactos;;939.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;121;SR-600
No Break CyberPower OM1500ATLCD Línea Interactiva, 900W, 1.500VA, Entrada 82V - 148V, Salida 108V - 132V, 8 Salidas ;;3,709.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;1927;OM1500ATLCD
Epcom Centro de Carga No Break PL40ACD, hasta 800VCC;;2,029.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;191;PL40ACD
No Break APC Back-UPS Pro Línea Interactiva, 900W, 1500VA, Entrada 120V, Salida 120V, 8 Contactos;;7,419.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;15;BR1500RM2U
No Break Smartbitt SBOL3KT-1 Doble Conversión en Línea, 800W, 3.000VA, Entrada 100V - 127V, Salida 110V - 127V, 4 Salidas ;;13,009.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;18;SBOL3KT-1
No Break Forza Power Technologies FDC-110KMR-ISO Conversión Doble, 10kVA, 10000W, Entrada 120V, Salida 120V, Negro;;53,659.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;1;FDC-110KMR-ISO
No Break Smartbitt SBOL2KT-1 Doble Conversión en Línea, 800W, 2.000VA, Entrada 100V - 127V, Salida 110V - 127V, 4 Salidas ;;10,429.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;4;SBOL2KT-1
No Break Smartbitt SBOL2KRT-1 Doble Conversión en Línea, 1.800W, 2.000VA, Entrada 100V - 127V, Salida 100V - 127V, 8 Salidas ;;14,399.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;14;SBOL2KRT-1
No Break Tripp Lite by Eaton en Línea de Doble Conversión, 10.000W, 10.000VA, para Torre;;168,439.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;5;S3M10K2B
No Break Hikvision DS-UPS1000-X, 600W, 1000VA, Entrada 85-150V, 6 Contactos;;1,129.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;1171;DS-UPS1000-X
No Break Complet 2KT120M Doble Conversión, 2000W, 2000VA, Entrada 90 - 140V, Salida 100 - 127V, 8 Contactos;;11,739.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;16;UPS-1-092
No Break Complet  1KT120M Doble Conversión, 1000W, 1000VA, Entrada  90 - 140V, Salida 100 - 127V, 8 Contactos;;8,639.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;14;UPS-1-091
No Break Forza Power Technologies FDC-1001RUL Doble Conversión en Línea, 800W, 1.000VA, Entrada 120V - 150V, Salida 120V, 3 Salidas ;;7,879.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;11;FDC-1001RUL
No Break APC E3SUPS10KFBS Doble Conversión en Línea, 15.000W, 15.000VA, Entrada 208-220V, Salida 208-220V - No incluye Batería;;173,389.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;E3SUPS15KFBS
No Break Complet 3KT120M Doble Conversión en Línea, 3.000W, 3.000VA, Entrada 90V - 140V, Salida 100V - 127V, 4 Salidas ;;14,999.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;29;UPS-1-093
No Break CyberPower OLS3000RT2UA Doble Conversión en Línea, 2.700W, 3.000VA, Entrada 90V - 150V, Salida 100V - 127V, 6 Salidas ;;19,089.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;153;OLS3000RT2UA
No Break Complet T1500, 750W, 1500VA, Entrada 90 - 145V, Salida 120V, 10 Contactos;;2,969.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;22;ERI-5-059
No Break CyberPower OLS1000RT2UA Online Doble Conversión, 900W, 1000VA, Entrada 120V, 8 Contactos;;11,249.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;77;OLS1000RT2UA
No Break CyberPower OLS2000RT2UA Doble Conversión en Línea, 1800W, 2000VA, Entrada 120V, Salida 120V, 8 Contactos;;15,779.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;53;OLS2000RT2UA
No Break CDP UPO11-1/900 Doble Conversión, 900W, 1000VA, Entrada 60 -144V, Salida 110 - 120V, 4 Contactos;;7,799.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;44;UPO11-1/900
No Break CyberPower OLS2000A Doble Conversión en Línea, 1.800W, 2.000VA, Entrada 90V - 150V, Salida 100V - 120V, 4 Salidas ;;14,559.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;46;OLS2000A
No Break APC E3SUPS10KFBS Doble Conversión en Línea, 10.000W, 10.000VA, Entrada 208-220V, Salida 208-220V;;162,799.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;E3SUPS10KFBS
No Break Industronic UPS-IND-1110 Doble Conversión en Línea, 900W, 1.000VA, Entrada 80V - 148V, Salida 119V - 121V, Bloque de Terminales ;;6,449.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;126;UPS-IND-110-120
No Break Industronic UPS-IND HF 1210 Doble Conversión en Línea, 10.000W, 10.000VA, Entrada 220V, Salida 120-240V;;62,249.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;15;UPS-IND-HF-1210-220
No Break Industronic UPS-IND RP 1103 Doble Conversión en Línea, 2.700W, 3.000VA, Entrada 92V - 147V, Salida 119V - 121V, 4 Salidas ;;13,709.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;46;UPS-IND-RP-1103-120
No Break Industronic UPS-IND RP 1102 Doble Conversión en Línea, 1.800W, 2.000VA, Entrada 92V - 147V, Salida 119V - 121V, 4 Salidas ;;12,069.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;99;UPS-IND-RP-1102-120
No Break Industronic UPS-IND RP 1203 Doble Conversión en Línea, 2.700W, 3.000VA, Entrada 165V - 275V, Salida 218V - 222V, 7 Salidas ;;16,669.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;31;UPS-IND-RP-1203-3
No Break Industronic UPS-IND HF 1206 Doble Conversión en Línea, 6kW, 6kVA, Entrada 165V - 275V, Salida 218V - 222V, Bloque de Terminales ― Requiere Instalación por Parte de la Marca para hacer Válida la Garantía;;47,399.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;28;UPS-IND-HF-1206-220
No Break Industronic UPS-IND HF 1310 M1 Doble Conversión en Línea, 10kW, 10kVA, Entrada 156V - 260V, Salida 206V - 210V, Bloque de Terminales ― Requiere Instalación por Parte de la Marca para hacer Válida la Garantía;;112,789.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;16;UPS-IND-HF-1310-M1-10-120
No Break Industronic UPS-IND RP 1101 Doble Conversión en Línea, 900W, 1.000VA, Entrada 92V - 147V, Salida 119V - 121V, 8 Salidas;;6,239.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;10;UPS-IND-RP-1101-120
No Break Smartbitt SBOL10KTII-3, 10.000W, 10.000VA, Entrada 155 -250V, Salida 120 - 220V;;93,779.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;SBOL10KTII-3
No Break Vica GAMMA 3K Doble Conversión en Línea, 2.700W, 3.000VA, Entrada 60V - 145V, Salida 110V - 127V, 4 Salidas;;19,889.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;5;GAMMA 3K
No Break DataShield KS-1000PRO/LCD Línea Interactiva, 600W, 1.000VA, Entrada 100V - 127V, Salida 100V - 127V, 8 Salidas ;;2,479.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;65;KS-1000PRO
No Break Tripp Lite by Eaton SU1000RTXLCD2U Doble Conversión en Línea, 900W, 1.000VA, Entrada 100V - 127V, Salida 100V - 127V, 6 Salidas ;;21,389.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;10;SU1000RTXLCD2U
No Break Vica ALPHA 1K Doble Conversión en Línea, 1.000W, 1.000VA, Entrada 84V - 145V, Salida 100V - 127V, 8 Salidas ;;11,109.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;10;ALPHA 1K
No Break Tripp Lite by Eaton SMART2200RM2U Línea Interactiva, 1.920W, 2.200VA, Entrada 83V - 145V, Salida 100V - 120V, 8 Salidas ;;27,779.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;SMART2200RM2U
No Break DataShield KS 3000 PRO, 1.800W, 3.000VA, Entrada 90V - 150V, Salida 114V - 126V, 4 Salidas ;;11,239.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;18;KS-3000PRO
No Break Cyberpower RT650, 400W, 650VA, Entrada 96-141V, Salida 120V, 6 Contactos;;2,399.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;RT650
No Break Tripp Lite by Eaton SU2200XLCD Doble Conversión en Línea, 1.800W, 2.200VA, Entrada 100V - 127V, Salida 100V - 127V, 7 Salidas ;;31,679.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;SU2200XLCD
No Break Tripp Lite by Eaton UPS SmartPro Interactivo de Grado Médico, 120V, 1000VA, 750W, 4 Contactos;;21,229.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;3;SMART1200XLHG
No Break CyberPower OLS1000A, 900W, 1000VA, 4 Contactos;;8,519.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;17;OLS1000A
No Break CyberPower AVRG900LCD Línea Interactiva, 480W, 900VA, Entrada 90V - 148V, Salida 120V, 12 Salidas ;;2,949.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;217;AVRG900LCD
No Break Tripp Lite by Eaton SMART1200LCD Línea Interactiva, 700W, 1.200VA, Entrada 120V, Salida 115V - 120V, 8 Salidas ;;7,989.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;23;SMART1200LCD
No Break CDP UPRS2008 Línea en Espera, 1.400W, 2.000VA, Entrada 81V - 145V, Salida 110V - 120V, 8 Salidas ;;7,839.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;30;UPRS2008
No Break Vertiv Liebert GXT5 Doble Conversión en Línea, 1.800W, 2.000VA, Entrada 102V - 150V, Salida 100V - 125V, 7 Salidas ;;54,329.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;4;GXT5LI-2000LVRT2UXL
APC Módulo de Potencia Symmetra PX SYPM10KF2, 10.000W, 208V, Entrada 117-239V, Salida 208V  ― Este Equipo Requiere Arranque por Parte de APC  ― Para validar su garantía requiere instalación de la marca, favor de contactar a su ejecutivo.;;124,379.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;SYPM10KF2
No Break APC BR900MI Línea Interactiva, 540W, 900VA, Entrada 176-294V, Salida 230V, 6 Contactos;;5,279.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;79;BR900MI
No Break Vica ALPHA 1.5K Doble Conversión en Línea, 1.500W, 1.500VA, Entrada 84V - 145V, Salida 100V - 127V, 8 Salidas;;12,099.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;1;ALPHA 1.5K
No Break Vica ALPHA 2K Doble Conversión en Línea, 2.000W, 2.000VA, Entrada 84V - 145V, Salida 100V - 127V, 8 Salidas ;;17,929.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;12;ALPHA 2K
No Break APC BX1200M-LM, 650W, 1200VA, Entrada 120V;;2,739.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;22;BX1200M-LM
No Break Vica OSB 6K Doble Conversión en Línea, 5400W, 6000VA, Entrada 60-150V, Salida 200-220V;;59,459.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;2;OSB 6K
No Break Tripp Lite by Eaton S3M20K3B Doble Conversión en Línea, 20.000W, 20.000VA, Entrada 120-220V, Salida 120-220V;;226,399.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;4;S3M20K3B
No Break Panduit U03S11V Doble Conversión en Línea, 3.000W, 3.000VA, Entrada 100V - 125V, Salida 100V - 125V, 5 Salidas ;;39,869.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;30;U03S11V
No Break Panduit SmartZone Doble Conversión en Línea, 2.000W, 2.000VA, Entrada 100V - 125V, Salida 100V - 125V, 6 Salidas ;;29,159.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;45;U02S11V
No Break Panduit U01N11V Doble Conversión en Línea, 1.000W, 1.000VA, Entrada 100V - 125V, Salida 100V - 125V, 6 Salidas ;;28,489.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;64;U01N11V
No Break Panduit U10N11V Doble Conversión en Línea, 10000W, 10000VA, Entrada 208-240V, Salida 208-240V;;129,709.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;9;U10N11V
No Break Panduit SmartZone Doble Conversión en Línea, 1.000W, 1.000VA, Entrada 100V - 125V, Salida 100V - 125V, 6 Salidas ;;21,269.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;13;U01S11V
No Break Panduit U05N11V Doble Conversión en Línea, 5.000W, 5.000VA, Entrada 208V - 240V, Salida 208V - 240V, 4 Salidas ;;120,219.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;12;U05N11V
No Break Panduit U03N11V Doble Conversión en Línea, 3.000W, 3.000VA, Entrada 100V - 125V, Salida 100V - 125V, 5 Salidas ;;47,579.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;98;U03N11V
No Break Complet T2000, 1000W, 2000VA, Entrada 120V, Salida 120V, 8 Contactos;;2,769.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;84;ERI-5-066
No Break Enson ENS-EA260 Línea interactiva, 360W, 600VA, Entrada 120-150V, Salida 120-230V, 6 Contactos;;789.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;344;ENS-EA260
No Break Enson ENS-EA2150 Línea Interactiva, 900W, 1500VA, Entrada 80-150V, Salida 120, 6 Contactos;;2,419.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;353;ENS-EA2150
No Break Enson ENS-EA280 Línea interactiva, 480W, 800VA, Entrada 80-150V, Salida 120V, 6 Contactos;;1,229.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;189;ENS-EA280
No Break CDP UPO11-3RT AX I Doble Conversión en Línea, 2.700W, 3.000VA, Entrada 110V - 300V, Salida 200V - 240V, 6 Salidas ;;23,829.00;;;2025-11-24;;https://www.abasteo.mx/Energia/Proteccion-Contra-Descargas/No-Break-UPS/No-Break-UPS/;;MXN;11;UPO11-3RT AX I
