Produto;Preco boleto;Preco Pix;Preco parcelado;Maximo parcelas;Data de coleta;Departamento;Site;Fonte;Moeda;Quantidade;Sku
LIEBERT GXT5 ONLINE UPS 1500VA 1350W 120V RACKMOUNT-TOWER;;876;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;0;
NOBREAK UPS CYBERPOWER EC550 550VA/330W.ECO.STANDBY.8CONT.RJ11/U;;108,12;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;12;
NOBREAK UPS CYBERPOWER EC850 850VA/510W.LCD.ECO.STANDBY.12CONT.R;;165,43;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;21;
VICA ALPHA 2K UPS ONLINE 2000VA 2000W MONOFASICO 100-127V 8 TOMAS;;1.147,97;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;1;
SMARTBITT UPS 10000VA/10000 WATTS BIFASICO ONLINE TORRE 208/120;;3.317,42;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;4;
GABINETE RACK PARA SERVIDORES 15U - INCLUYE RUEDAS Y NIVELADORES;;1.090,07;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;9;
VICA ALPHA 1.5K UPS ONLINE 1500 VA/1500W MONOFASICO 100-127V 8TOMAS;;731,6;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;0;
GABINETE RACK 42U DE SERVIDOR C ON PROFUNDIDAD DE 36 PULGADAS;;2.886,74;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;17;
TORNILLOS M6 TUERCA ENJAULADA PAQUETE 50 JUEGOS GABINETE Y RACK;;13,97;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;52;
VICA GAMMA 1K UPS ONLINE 1000VA 900W MONOFASICO 100-127V 3 TOMAS;;542,52;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;2;
APC SMART UPS SRT 10.000VA .;;6.144,59;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;0;
TORNILLOS M6 TUERCA ENJAULADA PAQUETE 20 JUEGOS GABINETE Y RACK;;11,77;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;1;
CHAROLA FIJA RACK O GABINETE 19IN 1U 30CM VENTILADA SOPORTA 25KG;;27,33;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;30;
VICA GAMMA 3K UPS ONLINE 3000VA 2700W MONOFASICO 100-127V 4 TOMAS;;1.150,03;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;2;
GABINETE RACK DE PARED CON ESTANTE INCORPORADO 8U;;290,74;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;7;
CABLE DE 30CM EXTENSION SATA 22 PIN SERIAL ATA MACHO HEMBRA  .;;10,2;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;18;
RACK ABIERTO 19IN MURAL 9U 604X 555 MONTAJE PARED ARMADO;;160,65;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;8;
COMPLET REGULADOR 3200VA RPC320 1600W 504J 8CONTACTO 60MESES;;37,27;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;0;
APC SMART UPS 3000VAA RM 2U 120 VCON SMARTCONNECT;;1.499,19;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;0;
PROTECTOR DE VOLTAJE VORAGO AVR -300 RJ45/RJ11 PORTATIL 900 JOULES;;10,5;;;06/09/2025;;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=1&rowsPerPage=40;https://mx.ingrammicro.com/cep/app/product/productsearch?categories=CAT_REFINE||eq||Protecci�n+El�ctrica||false||&sortBy=relevance&page=8&rowsPerPage=40;USD;22;
